date,option_name,option_type,bid,ask,mid,expiration,strike,underlying,moneyness,implied_volatility,delta
2026-01-13,P_20260116_1065,put,45.23269873627996,46.14649062994218,45.68959468311107,2026-01-16,1065.0,1024.4751331721654,1.0395567110568649,0.4223016122847807,-0.7921039443313833
2026-01-13,C_20260116_1085,call,2.700188200293048,2.7547374568646252,2.7274628285788367,2026-01-16,1085.0,1024.4751331721654,1.0590789028138015,0.4325563716977273,0.11750362265987463
2026-01-13,P_20260116_1085,put,62.364086803861554,63.623967345353705,62.99402707460763,2026-01-16,1085.0,1024.4751331721654,1.0590789028138015,0.4325563716977273,-0.8824963773401253
2026-01-13,C_20260116_1105,call,1.3464961672688087,1.373698110041916,1.3600971386553624,2026-01-16,1105.0,1024.4751331721654,1.0786010945707378,0.4465685394952339,0.06379677908747333
2026-01-13,P_20260116_1105,put,80.80568104630281,82.43811904723823,81.62190004677052,2026-01-16,1105.0,1024.4751331721654,1.0786010945707378,0.4465685394952339,-0.9362032209125266
2026-01-13,C_20260116_1125,call,0.6775783025660165,0.6912667531229058,0.6844225278444611,2026-01-16,1125.0,1024.4751331721654,1.0981232863276742,0.4629391792856468,0.03414022026868852
2026-01-13,P_20260116_1125,put,99.9320494570659,101.95087873902683,100.94146409804637,2026-01-16,1125.0,1024.4751331721654,1.0981232863276742,0.4629391792856468,-0.9658597797313114
2026-01-13,C_20260117_0920,call,104.41926305545394,106.52874311718028,105.47400308631711,2026-01-17,920.0,1024.4751331721654,0.8980208208190757,0.4623130926882974,0.970031673271802
2026-01-13,P_20260117_0920,put,0.6997842487026981,0.7139213042320455,0.7068527764673718,2026-01-17,920.0,1024.4751331721654,0.8980208208190757,0.4623130926882974,-0.029968326728198047
2026-01-13,C_20260117_0945,call,80.54753396621324,82.1747568746216,81.36114542041742,2026-01-17,945.0,1024.4751331721654,0.9224235605152463,0.43072595719733686,0.9358735472660138
2026-01-13,P_20260117_0945,put,1.570199263638414,1.6019204608836342,1.586059862261024,2026-01-17,945.0,1024.4751331721654,0.9224235605152463,0.43072595719733686,-0.0641264527339862
2026-01-13,C_20260117_0965,call,62.199892481594,63.45645596607064,62.82817422383232,2026-01-17,965.0,1024.4751331721654,0.9419457522721828,0.4079028723840238,0.8840834183404971
2026-01-13,P_20260117_0965,put,3.016273062360198,3.077207871700808,3.046740467030503,2026-01-17,965.0,1024.4751331721654,0.9419457522721828,0.4079028723840238,-0.11591658165950292
2026-01-13,C_20260117_0985,call,45.14786213435283,46.05994015726905,45.60390114581094,2026-01-17,985.0,1024.4751331721654,0.9614679440291192,0.3886022371034468,0.7977327643099099
2026-01-13,P_20260117_0985,put,5.757957998460211,5.8742803822674885,5.81611919036385,2026-01-17,985.0,1024.4751331721654,0.9614679440291192,0.3886022371034468,-0.20226723569009009
2026-01-13,C_20260117_1005,call,30.284563115731135,30.89637247160449,30.590467793667813,2026-01-17,1005.0,1024.4751331721654,0.9809901357860557,0.3742501454239078,0.6690744591377933
2026-01-13,P_20260117_1005,put,10.688374263179616,10.904301015971123,10.79633763957537,2026-01-17,1005.0,1024.4751331721654,0.9809901357860557,0.3742501454239078,-0.3309255408622067
2026-01-13,C_20260117_1025,call,18.559758214314027,18.934702824704207,18.747230519509117,2026-01-17,1025.0,1024.4751331721654,1.0005123275429921,0.3660101553227168,0.5075130151548423
2026-01-13,P_20260117_1025,put,18.757284645103717,19.136219688439148,18.946752166771432,2026-01-17,1025.0,1024.4751331721654,1.0005123275429921,0.3660101553227168,-0.49248698484515774
2026-01-13,C_20260117_1045,call,10.42540451553438,10.63601874817144,10.53071163185291,2026-01-17,1045.0,1024.4751331721654,1.0200345192999285,0.3642646271928892,0.3437063087067942
2026-01-13,P_20260117_1045,put,30.41664622966523,31.031123931274625,30.723885080469927,2026-01-17,1045.0,1024.4751331721654,1.0200345192999285,0.3642646271928892,-0.6562936912932058
2026-01-13,C_20260117_1065,call,5.47949286979914,5.590189695451647,5.534841282625393,2026-01-17,1065.0,1024.4751331721654,1.0395567110568649,0.3684196603566859,0.21019617893124276
2026-01-13,P_20260117_1065,put,45.264449867271196,46.17888319792314,45.72166653259717,2026-01-17,1065.0,1024.4751331721654,1.0395567110568649,0.3684196603566859,-0.7898038210687572
2026-01-13,C_20260117_1085,call,2.7757490694616225,2.8318248082386246,2.8037869388501235,2026-01-17,1085.0,1024.4751331721654,1.0590789028138015,0.3772189827135499,0.11953175474577188
2026-01-13,P_20260117_1085,put,62.354421350274606,63.61410663007814,62.98426399017637,2026-01-17,1085.0,1024.4751331721654,1.0590789028138015,0.3772189827135499,-0.8804682452542281
2026-01-13,C_20260117_1105,call,1.3921716186584947,1.420296297823313,1.4062339582409038,2026-01-17,1105.0,1024.4751331721654,1.0786010945707378,0.3892587798466329,0.06528404867712309
2026-01-13,P_20260117_1105,put,80.764559182813,82.39616643903145,81.58036281092222,2026-01-17,1105.0,1024.4751331721654,1.0786010945707378,0.3892587798466329,-0.9347159513228769
2026-01-13,C_20260117_1125,call,0.7040031285486816,0.7182254139739075,0.7111142712612946,2026-01-17,1125.0,1024.4751331721654,1.0981232863276742,0.4033376802168645,0.03512121176336593
2026-01-13,P_20260117_1125,put,99.87010597604414,101.88768387455009,100.87889492529712,2026-01-17,1125.0,1024.4751331721654,1.0981232863276742,0.4033376802168645,-0.9648787882366341
2026-01-13,C_20260118_0920,call,104.50874468112958,106.62003245246554,105.56438856679756,2026-01-18,920.0,1024.4751331721654,0.8980208208190757,0.41552063378082454,0.9695192467349775
2026-01-13,P_20260118_0920,put,0.7170059717906896,0.7314909409177743,0.724248456354232,2026-01-18,920.0,1024.4751331721654,0.8980208208190757,0.41552063378082454,-0.03048075326502253
2026-01-13,C_20260118_0945,call,80.65519854815558,82.28459649862337,81.46989752338948,2026-01-18,945.0,1024.4751331721654,0.9224235605152463,0.38740453582157425,0.9350297932364984
2026-01-13,P_20260118_0945,put,1.6036403586835144,1.636037133606414,1.6198387461449641,2026-01-18,945.0,1024.4751331721654,0.9224235605152463,0.38740453582157425,-0.06497020676350163
2026-01-13,C_20260118_0965,call,62.32926813021885,63.58844526416266,62.958856697190754,2026-01-18,965.0,1024.4751331721654,0.9419457522721828,0.36709814124004864,0.8830053590349211
2026-01-13,P_20260118_0965,put,3.069854356640407,3.1318716163705163,3.1008629865054615,2026-01-18,965.0,1024.4751331721654,0.9419457522721828,0.36709814124004864,-0.11699464096507894
2026-01-13,C_20260118_0985,call,45.30335371053879,46.21857297741836,45.760963343978574,2026-01-18,985.0,1024.4751331721654,0.9614679440291192,0.34992977359261856,0.7966980771306953
2026-01-13,P_20260118_0985,put,5.836084352854048,5.953985046851098,5.895034699852573,2026-01-18,985.0,1024.4751331721654,0.9614679440291192,0.34992977359261856,-0.2033019228693047
2026-01-13,C_20260118_1005,call,30.46147381370738,31.076857123075207,30.769165468391293,2026-01-18,1005.0,1024.4751331721654,0.9809901357860557,0.33716151398571803,0.6686644081161228
2026-01-13,P_20260118_1005,put,10.786348871916141,11.004254909732628,10.895301890824385,2026-01-18,1005.0,1024.4751331721654,0.9809901357860557,0.33716151398571803,-0.3313355918838772
2026-01-13,C_20260118_1025,call,18.738921852710103,19.11748593054263,18.928203891626367,2026-01-18,1025.0,1024.4751331721654,1.0005123275429921,0.3298221081080733,0.5082758218968627
2026-01-13,P_20260118_1025,put,18.855941326812506,19.236869434424882,19.046405380618694,2026-01-18,1025.0,1024.4751331721654,1.0005123275429921,0.3298221081080733,-0.4917241781031373
2026-01-13,C_20260118_1045,call,10.580759503013741,10.794512220246343,10.687635861630042,2026-01-18,1045.0,1024.4751331721654,1.0200345192999285,0.32824941574301814,0.34556675563693773
2026-01-13,P_20260118_1045,put,30.489923393009562,31.10588144135319,30.797902417181376,2026-01-18,1045.0,1024.4751331721654,1.0200345192999285,0.32824941574301814,-0.6544332443630623
2026-01-13,C_20260118_1065,call,5.594987572141252,5.708017624103701,5.651502598122477,2026-01-18,1065.0,1024.4751331721654,1.0395567110568649,0.33191826462578405,0.212465283219679
2026-01-13,P_20260118_1065,put,45.29629587803066,46.211372562435315,45.75383422023299,2026-01-18,1065.0,1024.4751331721654,1.0395567110568649,0.33191826462578405,-0.787534716780321
2026-01-13,C_20260118_1085,call,2.8518016774102133,2.9094138325094097,2.8806077549598115,2026-01-18,1085.0,1024.4751331721654,1.0590789028138015,0.33971707381716476,0.12154491724978306
2026-01-13,P_20260118_1085,put,62.345254399193294,63.60475448806588,62.97500444362959,2026-01-18,1085.0,1024.4751331721654,1.0590789028138015,0.33971707381716476,-0.8784550827502169
2026-01-13,C_20260118_1105,call,1.4384219140005083,1.4674809425661752,1.4529514282833418,2026-01-18,1105.0,1024.4751331721654,1.0786010945707378,0.3504023292812854,0.06677043228214155
2026-01-13,P_20260118_1105,put,80.72401905167712,82.35480731534736,81.53941318351224,2026-01-18,1105.0,1024.4751331721654,1.0786010945707378,0.3504023292812854,-0.9332295677178585
2026-01-13,C_20260118_1125,call,0.7309117542988802,0.7456776483251203,0.7382947013120003,2026-01-18,1125.0,1024.4751331721654,1.0981232863276742,0.36290834854878673,0.036108039415985956
2026-01-13,P_20260118_1125,put,99.80865330786887,101.82498973833086,100.81682152309986,2026-01-18,1125.0,1024.4751331721654,1.0981232863276742,0.36290834854878673,-0.963891960584014
2026-01-13,C_20260119_0920,call,104.5983579688699,106.71145610965515,105.65490703926253,2026-01-19,920.0,1024.4751331721654,0.8980208208190757,0.38114749723972313,0.9690076661641264
2026-01-13,P_20260119_0920,put,0.7343650916286196,0.7492007500453594,0.7417829208369895,2026-01-19,920.0,1024.4751331721654,0.8980208208190757,0.38114749723972313,-0.03099233383587363
2026-01-13,C_20260119_0945,call,80.7629625587018,82.3945375598877,81.57875005929475,2026-01-19,945.0,1024.4751331721654,0.9224235605152463,0.35560359286976534,0.9341927787934164
2026-01-13,P_20260119_0945,put,1.637186772851895,1.6702612531115293,1.6537240129817121,2026-01-19,945.0,1024.4751331721654,0.9224235605152463,0.35560359286976534,-0.06580722120658355
2026-01-13,C_20260119_0965,call,62.4585710312723,63.720360345035374,63.08946568815384,2026-01-19,965.0,1024.4751331721654,0.9419457522721828,0.3371625818115414,0.8819422575910757
2026-01-13,P_20260119_0965,put,3.1233689185355096,3.186467280526126,3.1549180995308177,2026-01-19,965.0,1024.4751331721654,0.9419457522721828,0.3371625818115414,-0.1180577424089243
2026-01-13,C_20260119_0985,call,45.45840325170431,46.37675483254682,45.91757904212557,2026-01-19,985.0,1024.4751331721654,0.9614679440291192,0.32157475145728054,0.795684536375223
2026-01-13,P_20260119_0985,put,5.913774812080583,6.033245010304433,5.973509911192508,2026-01-19,985.0,1024.4751331721654,0.9614679440291192,0.32157475145728054,-0.20431546362477704
2026-01-13,C_20260119_1005,call,30.637508068420686,31.256447625358476,30.94697784688958,2026-01-19,1005.0,1024.4751331721654,0.9809901357860557,0.3099802358638637,0.6682680049574279
2026-01-13,P_20260119_1005,put,10.883453301910158,11.10332104538309,10.993387173646624,2026-01-19,1005.0,1024.4751331721654,0.9809901357860557,0.3099802358638637,-0.3317319950425721
2026-01-13,C_20260119_1025,call,18.91710058896061,19.29926423722244,19.108182413091527,2026-01-19,1025.0,1024.4751331721654,1.0005123275429921,0.3033075480516798,0.509027832391665
2026-01-13,P_20260119_1025,put,18.953619495563032,19.3365208995138,19.145070197538416,2026-01-19,1025.0,1024.4751331721654,1.0005123275429921,0.3033075480516798,-0.49097216760833495
2026-01-13,C_20260119_1045,call,10.735560925098277,10.952440943787131,10.844000934442704,2026-01-19,1045.0,1024.4751331721654,1.0200345192999285,0.3018615066382773,0.34739553559437486
2026-01-13,P_20260119_1045,put,30.562653504813813,31.18008084834541,30.87136717657961,2026-01-19,1045.0,1024.4751331721654,1.0200345192999285,0.3018615066382773,-0.6526044644056251
2026-01-13,C_20260119_1065,call,5.710560053698159,5.825924903267819,5.768242478482989,2026-01-19,1065.0,1024.4751331721654,1.0395567110568649,0.30516810057619326,0.2147040642506381
2026-01-13,P_20260119_1065,put,45.328226306526815,46.24394805009301,45.78608717830991,2026-01-19,1065.0,1024.4751331721654,1.0395567110568649,0.30516810057619326,-0.7852959357493619
2026-01-13,C_20260119_1085,call,2.9283309222278295,2.9874891226768763,2.957910022452353,2026-01-19,1085.0,1024.4751331721654,1.0590789028138015,0.31222333537395236,0.12354312761292163
2026-01-13,P_20260119_1085,put,62.33657084816963,63.595895511769015,62.96623317996932,2026-01-19,1085.0,1024.4751331721654,1.0590789028138015,0.31222333537395236,-0.8764568723870784
2026-01-13,C_20260119_1105,call,1.4852368123535693,1.5152415964415202,1.5002392043975448,2026-01-19,1105.0,1024.4751331721654,1.0786010945707378,0.32190280490127443,0.06825562487147908
2026-01-13,P_20260119_1105,put,80.68405041140845,82.31403122780053,81.49904081960449,2026-01-19,1105.0,1024.4751331721654,1.0786010945707378,0.32190280490127443,-0.9317443751285209
2026-01-13,C_20260119_1125,call,0.7582999916937885,0.7736191834451782,0.7659595875694833,2026-01-19,1125.0,1024.4751331721654,1.0981232863276742,0.3332415744381123,0.0371004080263794
2026-01-13,P_20260119_1125,put,99.7476872638617,101.76279205707104,100.75523966046637,2026-01-19,1125.0,1024.4751331721654,1.0981232863276742,0.3332415744381123,-0.9628995919736206
2026-01-13,C_20260120_0920,call,104.68810017457517,106.80301128921306,105.74555573189411,2026-01-20,920.0,1024.4751331721654,0.8980208208190757,0.35456091353340774,0.9684969966170143
2026-01-13,P_20260120_0920,put,0.7518588636618992,0.7670479316146648,0.759453397638282,2026-01-20,920.0,1024.4751331721654,0.8980208208190757,0.35456091353340774,-0.03150300338298573
2026-01-13,C_20260120_0945,call,80.87082102772831,82.50457498788444,81.68769800780638,2026-01-20,945.0,1024.4751331721654,0.9224235605152463,0.33102346911363517,0.9333624850016555
2026-01-13,P_20260120_0945,put,1.6708335355521429,1.7045877483915801,1.6877106419718615,2026-01-20,945.0,1024.4751331721654,0.9224235605152463,0.33102346911363517,-0.06663751499834447
2026-01-13,C_20260120_0965,call,62.58779700184273,63.8521969412739,63.21999697155832,2026-01-20,965.0,1024.4751331721654,0.9419457522721828,0.31403781660060626,0.8808938447237291
2026-01-13,P_20260120_0965,put,3.1768125646563785,3.2409905962655987,3.2089015804609886,2026-01-20,965.0,1024.4751331721654,0.9419457522721828,0.31403781660060626,-0.11910615527627089
2026-01-13,C_20260120_0985,call,45.61301429433601,46.53448933058522,46.073751812460614,2026-01-20,985.0,1024.4751331721654,0.9614679440291192,0.2996831354630919,0.794691540941385
2026-01-13,P_20260120_0985,put,5.991032912139397,6.112063880061405,6.051548396100401,2026-01-20,985.0,1024.4751331721654,0.9614679440291192,0.2996831354630919,-0.20530845905861494
2026-01-13,C_20260120_1005,call,30.812682826072773,31.435161267003537,31.123922046538155,2026-01-20,1005.0,1024.4751331721654,0.9809901357860557,0.2890041588526886,0.6678847505682172
2026-01-13,P_20260120_1005,put,10.979704498865921,11.20151671096422,11.09061060491507,2026-01-20,1005.0,1024.4751331721654,0.9809901357860557,0.2890041588526886,-0.33211524943178283
2026-01-13,C_20260120_1025,call,19.094315710701473,19.480059462432813,19.287187586567143,2026-01-20,1025.0,1024.4751331721654,1.0005123275429921,0.28285100240671956,0.5097693901578736
2026-01-13,P_20260120_1025,put,19.050340438484348,19.43519580087797,19.24276811968116,2026-01-20,1025.0,1024.4751331721654,1.0005123275429921,0.28285100240671956,-0.4902306098421264
2026-01-13,C_20260120_1045,call,10.889815892552898,11.109812173210534,10.999814032881716,2026-01-20,1045.0,1024.4751331721654,1.0200345192999285,0.28150268611097523,0.3491936419748536
2026-01-13,P_20260120_1045,put,30.63484367532573,31.25372940614039,30.94428654073306,2026-01-20,1045.0,1024.4751331721654,1.0200345192999285,0.28150268611097523,-0.6508063580251464
2026-01-13,C_20260120_1065,call,5.8262004146642035,5.943901433142269,5.885050923903236,2026-01-20,1065.0,1024.4751331721654,1.0395567110568649,0.2845252742575265,0.21691319873126208
2026-01-13,P_20260120_1065,put,45.36023125242654,46.27659956055637,45.818415406491454,2026-01-20,1065.0,1024.4751331721654,1.0395567110568649,0.2845252742575265,-0.783086801268738
2026-01-13,C_20260120_1085,call,3.00532219686898,3.0660357766037065,3.035678986736343,2026-01-20,1085.0,1024.4751331721654,1.0590789028138015,0.2909989423113406,0.12552641544496623
2026-01-13,P_20260120_1085,put,62.32835608962132,63.58751479850257,62.957935444061945,2026-01-20,1085.0,1024.4751331721654,1.0590789028138015,0.2909989423113406,-0.8744735845550338
2026-01-13,C_20260120_1105,call,1.5326062282033748,1.5635679701872816,1.5480870991953282,2026-01-20,1105.0,1024.4751331721654,1.0786010945707378,0.29989240687509255,0.06973933802624871
2026-01-13,P_20260120_1105,put,80.64464317594548,82.27382788657064,81.45923553125806,2026-01-20,1105.0,1024.4751331721654,1.0786010945707378,0.29989240687509255,-0.9302606619737512
2026-01-13,C_20260120_1125,call,0.7861635996090574,0.8020456925304525,0.794104646069755,2026-01-20,1125.0,1024.4751331721654,1.0981232863276742,0.3103194530052367,0.0380980309965334
